id_1,id_2,true_ged
1371,6896,11
1371,7512,11
1371,7567,11
1371,7763,12
1371,8152,14
1371,8393,10
1371,8510,12
1371,9008,12
1371,9599,8
1371,9902,6
1371,9930,7
1371,9948,13
1371,9981,13
1371,10101,9
1371,10300,12
1371,10625,12
1371,10945,11
1371,10972,11
1371,11129,12
1371,11145,9
1371,11424,12
1371,13194,11
1371,13231,10
1371,13916,11
1371,14311,15
1371,14733,10
1371,15693,11
1371,15842,11
1371,18877,10
1371,18930,11
1371,20115,12
1371,20452,14
1371,20477,8
1371,20687,12
1371,20690,13
1371,20692,12
1371,20695,12
1371,20697,12
1371,21019,12
1371,21733,15
1371,23527,14
1371,23557,11
1371,23611,15
1371,24418,12
1371,25923,14
1371,25924,14
1371,25931,13
1371,27860,10
1371,28148,12
1371,28388,8
1371,28430,12
1371,28436,13
1371,28556,9
1371,29815,13
1371,30298,11
1371,31109,14
1371,31110,14
1371,31111,14
1371,31568,10
1371,32861,12
1371,32866,12
1371,34215,12
1371,34221,12
1371,35057,10
1371,35317,12
1371,35329,13
1371,35330,13
1371,35341,11
1371,36116,11
1371,36306,13
1371,36649,11
1371,37745,11
1371,39370,11
1371,39958,12
1371,42160,13
1371,42165,13
1371,52,11
1371,350,13
1371,906,12
1371,940,7
1371,1014,10
1371,1047,12
1371,1436,13
1371,1693,14
1371,1939,9
1371,1987,12
1371,2024,11
1371,2127,9
1371,2622,7
1371,3950,12
1371,4263,13
1371,4463,12
1371,4935,12
1371,5306,13
1371,5343,13
1371,5640,7
1371,6216,10
1371,6260,12
1371,6265,13
1371,6396,13
1371,6756,11
1371,6786,7
1371,8124,14
1371,9833,10
1371,11572,12
1371,12435,11
1371,13232,10
1371,15841,11
1371,19264,13
1371,20701,11
1371,20705,11
1371,25947,11
1371,28914,12
1371,34254,14
1371,35403,15
1371,35995,13
1371,36305,11
1371,37899,13
1371,40648,10
1371,4,9
1371,37,16
1371,53,14
1371,64,12
1371,78,15
1371,99,14
1371,126,9
1371,129,15
1371,227,15
1371,257,15
1371,301,13
1371,307,16
1371,377,15
1371,379,14
1371,408,15
1371,428,15
1371,450,14
1371,960,14
1371,1034,14
1371,1084,15
1371,1104,14
1371,1105,14
1371,1126,15
1371,1135,13
1371,1153,15
1371,1300,13
1371,1315,12
1371,1316,14
1371,1319,14
1371,1341,12
1371,1409,15
1371,1480,15
1371,1485,15
1371,1496,15
1371,1497,15
1371,1524,16
1371,1711,13
1371,1763,12
1371,1856,14
1371,1860,16
1371,1967,16
1371,1980,13
1371,1989,14
1371,1990,9
1371,2028,15
1371,2195,12
1371,2204,14
1371,2243,13
1371,2262,16
1371,2274,14
1371,2407,12
1371,2418,16
1371,2714,14
1371,2729,12
1371,3036,12
1371,3082,10
1371,3107,16
1371,3109,16
1371,3140,15
1371,3265,18
1371,3310,14
1371,3391,14
1371,3576,13
1371,3777,14
1371,3832,15
1371,3882,14
1371,3893,15
1371,3894,15
1371,3937,16
1371,3969,13
1371,4177,11
1371,4190,17
1371,4241,16
1371,4303,16
1371,4343,12
1371,4510,9
1371,4549,15
1371,4590,18
1371,4633,14
1371,4686,15
1371,4852,15
1371,4967,11
1371,5047,16
1371,5056,14
1371,5327,13
1371,5403,11
1371,5424,15
1371,5500,16
1371,5521,14
1371,5650,14
1371,5676,16
1371,6447,14
1371,6448,15
1371,6613,15
1371,6615,15
1371,6700,13
1371,6785,9
1371,6850,13
1371,6897,14
1371,6963,16
1371,7022,14
1371,7190,13
1371,7319,14
1371,7339,15
1371,7468,15
1371,7469,15
1371,7544,14
1371,7764,14
1371,7869,13
1371,7895,12
1371,7946,13
1371,8571,10
1371,8627,13
1371,8711,13
1371,8889,13
1371,8893,14
1371,8949,12
1371,9129,14
1371,9274,16
1371,9334,16
1371,9614,14
1371,9641,16
1371,9679,15
1371,9769,12
1371,9926,17
1371,9944,14
1371,10092,14
1371,10095,13
1371,10108,10
1371,10134,14
1371,10247,14
1371,10254,13
1371,10292,13
1371,10319,17
1371,10337,16
1371,10557,16
1371,10907,15
1371,11063,11
1371,11146,11
1371,11395,13
1371,11422,14
1371,11585,13
1371,11807,11
1371,11808,11
1371,12324,13
1371,12355,14
1371,12536,16
1371,12543,16
1371,13050,15
1371,13271,15
1371,13374,14
1371,13467,14
1371,13747,13
1371,13908,15
1371,13947,11
1371,14219,14
1371,14285,14
1371,14454,9
1371,14560,12
1371,14561,11
1371,15064,13
1371,15507,15
1371,15839,15
1371,15874,15
1371,16369,14
1371,16585,13
1371,16602,13
1371,16637,15
1371,16872,14
1371,17586,13
1371,18530,9
1371,18881,12
1371,18977,14
1371,20565,14
1371,20696,14
1371,21043,13
1371,21071,15
1371,21331,14
1371,21332,14
1371,22368,15
1371,22993,16
1371,23247,13
1371,23495,12
1371,23526,15
1371,23721,14
1371,23784,14
1371,25315,13
1371,25529,16
1371,25737,15
1371,25934,14
1371,26304,14
1371,26332,14
1371,27892,17
1371,28162,13
1371,28328,13
1371,28367,12
1371,28512,14
1371,28571,15
1371,28596,15
1371,29522,13
1371,29789,14
1371,30002,14
1371,30013,14
1371,30026,13
1371,30615,11
1371,30808,10
1371,30972,13
1371,31136,14
1371,31897,16
1371,32303,17
1371,32872,15
1371,33168,16
1371,33688,12
1371,33689,12
1371,34144,14
1371,34216,14
1371,34222,14
1371,34223,15
1371,34264,14
1371,34412,13
1371,34632,14
1371,34728,14
1371,34873,14
1371,34936,13
1371,35215,15
1371,35269,14
1371,35383,14
1371,36522,15
1371,36598,14
1371,36652,15
1371,36658,15
1371,37146,14
1371,37506,14
1371,38309,14
1371,38310,13
1371,38434,13
1371,38963,16
1371,38969,16
1371,39372,12
1371,39373,13
1371,39961,14
1371,39968,14
1371,40198,16
1371,40403,13
1371,40757,12
1371,42363,13
1371,6,13
1371,65,12
1371,68,11
1371,642,15
1371,830,15
1371,986,14
1371,990,14
1371,1029,17
1371,1033,15
1371,1074,13
1371,1079,14
1371,1888,13
1371,2355,14
1371,2547,16
1371,2590,15
1371,2592,14
1371,2790,14
1371,2817,16
1371,2966,16
1371,3009,13
1371,3323,12
1371,3577,15
1371,3700,16
1371,4335,15
1371,4797,13
1371,5320,14
1371,5670,14
1371,6004,9
1371,6080,14
1371,6484,15
1371,6998,14
1371,7766,14
1371,8913,12
1371,9102,14
1371,9275,16
1371,9344,14
1371,9366,13
1371,10303,16
1371,11423,14
1371,12261,16
1371,13238,13
1371,14314,17
1371,15223,14
1371,19748,13
1371,20680,14
1371,21828,13
1371,23509,15
1371,23532,17
1371,24933,13
1371,27325,14
1371,31025,14
1371,31112,14
1371,32362,15
1371,34844,12
1371,35343,14
1371,37632,11
1371,41087,15
3487,3487,0
3487,3936,3
3487,4329,6
3487,6496,3
3487,10567,2
3487,11015,4
3487,11215,3
3487,18104,3
3487,19439,4
3487,30,3
3487,170,4
3487,245,4
3487,1540,4
3487,6389,4
3487,7833,3
3487,90,6
3487,136,4
3487,213,3
3487,260,8
3487,346,4
3487,802,5
3487,1078,5
3487,1317,4
3487,1430,7
3487,1884,6
3487,2096,3
3487,2324,5
3487,2738,5
3487,3343,6
3487,4249,5
3487,4618,3
3487,6152,4
3487,6286,5
3487,6669,4
3487,6800,7
3487,7410,4
3487,7413,12
3487,7574,6
3487,7795,7
3487,7898,5
3487,7962,9
3487,8651,5
3487,9900,8
3487,10559,5
3487,12430,5
3487,14921,12
3487,14929,12
3487,17221,5
3487,21823,5
3487,22447,4
3487,91,4
3487,244,5
3487,1136,6
3487,2855,7
3487,3179,5
3487,7280,6
3487,13479,5
3487,15697,4
3487,39,8
3487,61,9
3487,101,8
3487,171,7
3487,242,11
3487,334,8
3487,376,9
3487,402,8
3487,485,8
3487,487,8
3487,634,6
3487,770,8
3487,812,8
3487,858,8
3487,1016,9
3487,1018,8
3487,1025,9
3487,1118,8
3487,1453,6
3487,1622,8
3487,1626,6
3487,1688,7
3487,1703,7
3487,2097,8
3487,2198,7
3487,2417,8
3487,2479,7
3487,2631,8
3487,2687,7
3487,2693,8
3487,2745,7
3487,2802,8
3487,2865,8
3487,2869,7
3487,3181,6
3487,3440,6
3487,3595,8
3487,3944,8
3487,4256,5
3487,4445,8
3487,4511,7
3487,4821,6
3487,4962,5
3487,5066,8
3487,5256,7
3487,6153,6
3487,6261,7
3487,6264,8
3487,7124,8
3487,7216,7
3487,8161,7
3487,8805,7
3487,8959,8
3487,9031,6
3487,10098,8
3487,10100,8
3487,10566,8
3487,12115,8
3487,12206,8
3487,13466,8
3487,14972,6
3487,14973,6
3487,15843,7
3487,15844,6
3487,16597,7
3487,20448,6
3487,20679,7
3487,20691,8
3487,21824,7
3487,22330,7
3487,22444,7
3487,22635,5
3487,22766,8
3487,23492,9
3487,23539,7
3487,24829,7
3487,25528,7
3487,27320,8
3487,28587,7
3487,29472,10
3487,31573,9
3487,32876,7
3487,34876,6
3487,36114,7
3487,37658,6
3487,39054,7
3487,41420,8
3487,602,8
3487,769,8
3487,1011,7
3487,1101,8
3487,1322,7
3487,1635,7
3487,1743,8
3487,2413,5
3487,2467,6
3487,2486,10
3487,3180,5
3487,3758,8
3487,10121,7
3487,12325,7
3487,13339,8
3487,15378,7
3487,15414,7
3487,27583,8
3487,28589,7
3487,34208,6
3487,34410,8
3487,39567,7
3487,21,9
3487,29,9
3487,45,10
3487,51,9
3487,58,9
3487,117,9
3487,165,9
3487,230,10
3487,251,11
3487,265,9
3487,412,11
3487,462,9
3487,474,12
3487,526,16
3487,576,11
3487,810,8
3487,892,10
3487,949,10
3487,985,10
3487,1065,11
3487,1088,8
3487,1156,9
3487,1318,8
3487,1404,10
3487,1439,10
3487,1584,9
3487,1621,8
3487,1640,7
3487,1731,9
3487,1768,9
3487,1828,10
3487,1855,9
3487,1969,13
3487,1973,10
3487,2012,9
3487,2027,11
3487,2050,10
3487,2051,9
3487,2079,9
3487,2143,8
3487,2350,10
3487,2459,9
3487,2629,11
3487,2644,9
3487,2692,11
3487,2727,9
3487,2821,8
3487,2906,9
3487,2964,10
3487,3053,8
3487,3056,8
3487,3063,8
3487,3362,8
3487,3441,8
3487,3666,9
3487,3718,9
3487,3753,10
3487,3759,10
3487,3760,10
3487,3761,10
3487,3776,8
3487,3939,9
3487,4141,9
3487,4142,11
3487,4492,8
3487,4613,9
3487,5014,10
3487,5039,9
3487,5297,8
3487,5418,11
3487,5496,10
3487,5580,7
3487,5594,9
3487,6001,10
3487,6035,9
3487,6226,11
3487,6263,9
3487,6395,10
3487,6578,9
3487,6732,10
3487,6896,7
3487,7512,9
3487,7567,10
3487,7763,8
3487,8152,10
3487,8393,9
3487,8510,9
3487,9008,10
3487,9599,9
3487,9902,9
3487,9930,9
3487,9948,10
3487,9981,9
3487,10101,10
3487,10300,9
3487,10625,9
3487,10945,8
3487,10972,9
3487,11129,9
3487,11145,9
3487,11424,9
3487,13194,10
3487,13231,9
3487,13916,8
3487,14311,9
3487,14733,9
3487,15693,8
3487,15842,10
3487,18877,8
3487,18930,9
3487,20115,9
3487,20452,10
3487,20477,9
3487,20687,9
3487,20690,10
3487,20692,9
3487,20695,9
3487,20697,10
3487,21019,10
3487,21733,9
3487,23527,9
3487,23557,8
3487,23611,10
3487,24418,9
3487,25923,10
3487,25924,10
3487,25931,9
3487,27860,9
3487,28148,9
3487,28388,9
3487,28430,9
3487,28436,8
3487,28556,8
3487,29815,9
3487,30298,9
3487,31109,10
3487,31110,10
3487,31111,10
3487,31568,10
3487,32861,8
3487,32866,8
3487,34215,8
3487,34221,10
3487,35057,10
3487,35317,9
3487,35329,11
3487,35330,10
3487,35341,8
3487,36116,9
3487,36306,9
3487,36649,9
3487,37745,9
3487,39370,10
3487,39958,10
3487,42160,9
3487,42165,9
3487,52,9
3487,350,10
3487,906,9
3487,940,8
3487,1014,9
3487,1047,9
3487,1436,9
3487,1693,10
3487,1939,12
3487,1987,8
3487,2024,9
3487,2127,8
3487,2622,9
3487,3950,9
3487,4263,9
3487,4463,8
3487,4935,10
3487,5306,8
3487,5343,11
3487,5640,9
3487,6216,9
3487,6260,10
3487,6265,9
3487,6396,8
3487,6756,9
3487,6786,8
3487,8124,8
3487,9833,9
3487,11572,10
3487,12435,9
3487,13232,8
3487,15841,10
3487,19264,10
3487,20701,9
3487,20705,9
3487,25947,9
3487,28914,9
3487,34254,10
3487,35403,11
3487,35995,9
3487,36305,9
3487,37899,9
3487,40648,9
3487,4,11
3487,37,12
3487,53,12
3487,64,11
3487,78,11
3487,99,11
3487,126,11
3487,129,11
3487,227,12
3487,257,12
3487,301,11
3487,307,13
3487,377,11
3487,379,12
3487,408,12
3487,428,12
3487,450,11
3487,960,11
3487,1034,11
3487,1084,11
3487,1104,11
3487,1105,11
3487,1126,12
3487,1135,10
3487,1153,11
3487,1300,11
3487,1315,11
3487,1316,11
3487,1319,11
3487,1341,10
3487,1409,11
3487,1480,11
3487,1485,10
3487,1496,11
3487,1497,11
3487,1524,11
3487,1711,9
3487,1763,11
3487,1856,10
3487,1860,14
3487,1967,12
3487,1980,10
3487,1989,10
3487,1990,12
3487,2028,14
3487,2195,11
3487,2204,12
3487,2243,9
3487,2262,13
3487,2274,11
3487,2407,11
3487,2418,13
3487,2714,11
3487,2729,11
3487,3036,11
3487,3082,10
3487,3107,12
3487,3109,12
3487,3140,13
3487,3265,13
3487,3310,10
3487,3391,12
3487,3576,11
3487,3777,12
3487,3832,11
3487,3882,13
3487,3893,12
3487,3894,11
3487,3937,12
3487,3969,12
3487,4177,10
3487,4190,11
3487,4241,12
3487,4303,12
3487,4343,13
3487,4510,11
3487,4549,10
3487,4590,16
3487,4633,12
3487,4686,13
3487,4852,13
3487,4967,12
3487,5047,11
3487,5056,12
3487,5327,13
3487,5403,10
3487,5424,11
3487,5500,10
3487,5521,12
3487,5650,12
3487,5676,12
3487,6447,11
3487,6448,11
3487,6613,11
3487,6615,11
3487,6700,11
3487,6785,13
3487,6850,13
3487,6897,10
3487,6963,12
3487,7022,12
3487,7190,11
3487,7319,12
3487,7339,14
3487,7468,13
3487,7469,13
3487,7544,12
3487,7764,10
3487,7869,11
3487,7895,13
3487,7946,11
3487,8571,11
3487,8627,11
3487,8711,13
3487,8889,11
3487,8893,11
3487,8949,12
3487,9129,12
3487,9274,12
3487,9334,12
3487,9614,12
3487,9641,12
3487,9679,10
3487,9769,10
3487,9926,15
3487,9944,12
3487,10092,12
3487,10095,11
3487,10108,11
3487,10134,12
3487,10247,10
3487,10254,11
3487,10292,13
3487,10319,13
3487,10337,11
3487,10557,11
3487,10907,12
3487,11063,11
3487,11146,10
3487,11395,12
3487,11422,11
3487,11585,12
3487,11807,11
3487,11808,11
3487,12324,10
3487,12355,11
3487,12536,13
3487,12543,13
3487,13050,10
3487,13271,13
3487,13374,12
3487,13467,12
3487,13747,12
3487,13908,11
3487,13947,10
3487,14219,12
3487,14285,12
3487,14454,12
3487,14560,9
3487,14561,11
3487,15064,9
3487,15507,13
3487,15839,12
3487,15874,12
3487,16369,11
3487,16585,12
3487,16602,11
3487,16637,10
3487,16872,11
3487,17586,11
3487,18530,11
3487,18881,10
3487,18977,12
3487,20565,11
3487,20696,12
3487,21043,10
3487,21071,12
3487,21331,11
3487,21332,11
3487,22368,12
3487,22993,12
3487,23247,11
3487,23495,12
3487,23526,11
3487,23721,11
3487,23784,12
3487,25315,12
3487,25529,12
3487,25737,12
3487,25934,12
3487,26304,12
3487,26332,11
3487,27892,13
3487,28162,11
3487,28328,12
3487,28367,11
3487,28512,10
3487,28571,12
3487,28596,12
3487,29522,12
3487,29789,10
3487,30002,11
3487,30013,11
3487,30026,11
3487,30615,13
3487,30808,10
3487,30972,12
3487,31136,11
3487,31897,12
3487,32303,12
3487,32872,13
3487,33168,12
3487,33688,10
3487,33689,10
3487,34144,11
3487,34216,11
3487,34222,11
3487,34223,12
3487,34264,11
3487,34412,12
3487,34632,10
3487,34728,11
3487,34873,11
3487,34936,11
3487,35215,11
3487,35269,12
3487,35383,9
3487,36522,10
3487,36598,12
3487,36652,11
3487,36658,11
3487,37146,11
3487,37506,11
3487,38309,9
3487,38310,12
3487,38434,11
3487,38963,12
3487,38969,12
3487,39372,11
3487,39373,12
3487,39961,10
3487,39968,11
3487,40198,11
3487,40403,10
3487,40757,10
3487,42363,12
3487,6,12
3487,65,11
3487,68,10
3487,642,14
3487,830,13
3487,986,12
3487,990,11
3487,1029,15
3487,1033,12
3487,1074,10
3487,1079,11
3487,1888,11
3487,2355,11
3487,2547,12
3487,2590,12
3487,2592,12
3487,2790,10
3487,2817,12
3487,2966,12
3487,3009,10
3487,3323,10
3487,3577,13
3487,3700,11
3487,4335,12
3487,4797,12
3487,5320,13
3487,5670,12
3487,6004,11
3487,6080,11
3487,6484,12
3487,6998,12
3487,7766,10
3487,8913,11
3487,9102,10
3487,9275,12
3487,9344,12
3487,9366,10
3487,10303,11
3487,11423,11
3487,12261,11
3487,13238,11
3487,14314,12
3487,15223,11
3487,19748,11
3487,20680,11
3487,21828,10
3487,23509,12
3487,23532,12
3487,24933,10
3487,27325,11
3487,31025,12
3487,31112,12
3487,32362,12
3487,34844,11
3487,35343,10
3487,37632,10
3487,41087,11
3936,3936,0
3936,4329,7
3936,6496,4
3936,10567,4
3936,11015,4
3936,11215,4
3936,18104,4
3936,19439,5
3936,30,4
3936,170,6
3936,245,4
3936,1540,5
3936,6389,4
3936,7833,3
3936,90,8
3936,136,4
3936,213,4
3936,260,9
3936,346,4
3936,802,7
3936,1078,5
3936,1317,6
3936,1430,6
3936,1884,7
3936,2096,4
3936,2324,5
3936,2738,6
3936,3343,8
3936,4249,8
3936,4618,5
3936,6152,6
3936,6286,6
3936,6669,5
3936,6800,8
3936,7410,6
3936,7413,11
3936,7574,7
3936,7795,8
3936,7898,6
3936,7962,10
3936,8651,6
3936,9900,8
3936,10559,6
3936,12430,4
3936,14921,11
3936,14929,11
3936,17221,3
3936,21823,6
3936,22447,6
3936,91,4
3936,244,5
3936,1136,7
3936,2855,6
3936,3179,7
3936,7280,5
3936,13479,6
3936,15697,6
3936,39,8
3936,61,10
3936,101,8
3936,171,9
3936,242,10
3936,334,9
3936,376,10
3936,402,8
3936,485,9
3936,487,9
3936,634,6
3936,770,9
3936,812,8
3936,858,8
3936,1016,10
3936,1018,9
3936,1025,10
3936,1118,9
3936,1453,6
3936,1622,7
3936,1626,7
3936,1688,7
3936,1703,8
3936,2097,10
3936,2198,7
3936,2417,9
3936,2479,8
3936,2631,9
3936,2687,8
3936,2693,9
3936,2745,6
3936,2802,9
3936,2865,7
3936,2869,9
3936,3181,9
3936,3440,7
3936,3595,9
3936,3944,10
3936,4256,7
3936,4445,9
3936,4511,8
3936,4821,8
3936,4962,7
3936,5066,8
3936,5256,9
3936,6153,8
3936,6261,9
3936,6264,8
3936,7124,7
3936,7216,9
3936,8161,8
3936,8805,8
3936,8959,8
3936,9031,8
3936,10098,9
3936,10100,10
3936,10566,9
3936,12115,10
3936,12206,9
3936,13466,10
3936,14972,8
3936,14973,8
3936,15843,8
3936,15844,7
3936,16597,9
3936,20448,8
3936,20679,8
3936,20691,8
3936,21824,8
3936,22330,7
3936,22444,8
3936,22635,7
3936,22766,8
3936,23492,10
3936,23539,6
3936,24829,7
3936,25528,9
3936,27320,9
3936,28587,8
3936,29472,11
3936,31573,10
3936,32876,8
3936,34876,7
3936,36114,8
3936,37658,6
3936,39054,7
3936,41420,9
3936,602,9
3936,769,9
3936,1011,6
3936,1101,10
3936,1322,7
3936,1635,8
3936,1743,8
3936,2413,8
3936,2467,8
3936,2486,10
3936,3180,7
3936,3758,8
3936,10121,9
3936,12325,8
3936,13339,9
3936,15378,9
3936,15414,9
3936,27583,8
3936,28589,8
3936,34208,7
3936,34410,9
3936,39567,8
3936,21,10
3936,29,10
3936,45,9
3936,51,10
3936,58,11
3936,117,10
3936,165,11
3936,230,9
3936,251,10
3936,265,10
3936,412,11
3936,462,9
3936,474,12
3936,526,17
3936,576,11
3936,810,8
3936,892,11
3936,949,10
3936,985,9
3936,1065,13
3936,1088,9
3936,1156,11
3936,1318,10
3936,1404,10
3936,1439,10
3936,1584,9
3936,1621,10
3936,1640,10
3936,1731,10
3936,1768,9
3936,1828,11
3936,1855,10
3936,1969,12
3936,1973,9
3936,2012,10
3936,2027,13
3936,2050,10
3936,2051,10
3936,2079,10
3936,2143,8
3936,2350,10
3936,2459,10
3936,2629,11
3936,2644,9
3936,2692,12
3936,2727,9
3936,2821,9
3936,2906,9
3936,2964,10
3936,3053,10
3936,3056,8
3936,3063,9
3936,3362,9
3936,3441,9
3936,3666,10
3936,3718,10
3936,3753,10
3936,3759,10
3936,3760,10
3936,3761,10
3936,3776,9
3936,3939,10
3936,4141,9
3936,4142,10
3936,4492,11
3936,4613,10
3936,5014,12
3936,5039,11
3936,5297,9
3936,5418,12
3936,5496,11
3936,5580,9
3936,5594,10
3936,6001,12
3936,6035,11
3936,6226,11
3936,6263,10
3936,6395,11
3936,6578,9
3936,6732,10
3936,6896,8
3936,7512,11
3936,7567,12
3936,7763,10
3936,8152,9
3936,8393,10
3936,8510,10
3936,9008,10
3936,9599,10
3936,9902,10
3936,9930,10
3936,9948,10
3936,9981,9
3936,10101,12
3936,10300,10
3936,10625,10
3936,10945,9
3936,10972,11
3936,11129,11
3936,11145,10
3936,11424,10
3936,13194,12
3936,13231,11
3936,13916,10
3936,14311,9
3936,14733,9
3936,15693,10
3936,15842,11
3936,18877,10
3936,18930,10
3936,20115,10
3936,20452,11
3936,20477,11
3936,20687,10
3936,20690,11
3936,20692,10
3936,20695,10
3936,20697,10
3936,21019,12
3936,21733,10
3936,23527,10
3936,23557,7
3936,23611,11
3936,24418,9
3936,25923,11
3936,25924,11
3936,25931,11
3936,27860,10
3936,28148,9
3936,28388,11
3936,28430,9
3936,28436,9
3936,28556,9
3936,29815,9
3936,30298,11
3936,31109,11
3936,31110,11
3936,31111,11
3936,31568,12
3936,32861,9
3936,32866,9
3936,34215,8
3936,34221,11
3936,35057,10
3936,35317,10
3936,35329,11
3936,35330,10
3936,35341,9
3936,36116,10
3936,36306,10
3936,36649,8
3936,37745,8
3936,39370,10
3936,39958,12
3936,42160,10
3936,42165,10
3936,52,10
3936,350,11
3936,906,10
3936,940,11
3936,1014,10
3936,1047,10
3936,1436,10
3936,1693,9
3936,1939,13
3936,1987,10
3936,2024,10
3936,2127,9
3936,2622,11
3936,3950,9
3936,4263,9
3936,4463,9
3936,4935,11
3936,5306,9
3936,5343,11
3936,5640,11
3936,6216,9
3936,6260,9
3936,6265,10
3936,6396,10
3936,6756,11
3936,6786,10
3936,8124,9
3936,9833,10
3936,11572,12
3936,12435,10
3936,13232,10
3936,15841,11
3936,19264,11
3936,20701,10
3936,20705,10
3936,25947,11
3936,28914,9
3936,34254,11
3936,35403,11
3936,35995,9
3936,36305,10
3936,37899,9
3936,40648,10
3936,4,14
3936,37,12
3936,53,12
3936,64,13
3936,78,11
3936,99,13
3936,126,13
3936,129,12
3936,227,12
3936,257,13
3936,301,13
3936,307,12
3936,377,13
3936,379,13
3936,408,13
3936,428,14
3936,450,12
3936,960,13
3936,1034,12
3936,1084,11
3936,1104,12
3936,1105,12
3936,1126,13
3936,1135,12
3936,1153,13
3936,1300,11
3936,1315,12
3936,1316,12
3936,1319,11
3936,1341,12
3936,1409,13
3936,1480,12
3936,1485,10
3936,1496,12
3936,1497,12
3936,1524,11
3936,1711,11
3936,1763,12
3936,1856,12
3936,1860,14
3936,1967,12
3936,1980,11
3936,1989,11
3936,1990,13
3936,2028,16
3936,2195,13
3936,2204,12
3936,2243,11
3936,2262,13
3936,2274,12
3936,2407,11
3936,2418,12
3936,2714,12
3936,2729,11
3936,3036,12
3936,3082,12
3936,3107,12
3936,3109,12
3936,3140,14
3936,3265,14
3936,3310,11
3936,3391,12
3936,3576,12
3936,3777,12
3936,3832,11
3936,3882,15
3936,3893,11
3936,3894,11
3936,3937,10
3936,3969,13
3936,4177,11
3936,4190,12
3936,4241,12
3936,4303,11
3936,4343,14
3936,4510,12
3936,4549,12
3936,4590,18
3936,4633,14
3936,4686,15
3936,4852,15
3936,4967,13
3936,5047,12
3936,5056,14
3936,5327,13
3936,5403,11
3936,5424,12
3936,5500,12
3936,5521,12
3936,5650,12
3936,5676,11
3936,6447,11
3936,6448,11
3936,6613,12
3936,6615,12
3936,6700,11
3936,6785,13
3936,6850,14
3936,6897,10
3936,6963,11
3936,7022,12
3936,7190,13
3936,7319,13
3936,7339,14
3936,7468,13
3936,7469,13
3936,7544,13
3936,7764,12
3936,7869,12
3936,7895,14
3936,7946,13
3936,8571,12
3936,8627,12
3936,8711,13
3936,8889,11
3936,8893,12
3936,8949,13
3936,9129,12
3936,9274,11
3936,9334,12
3936,9614,13
3936,9641,12
3936,9679,12
3936,9769,11
3936,9926,15
3936,9944,13
3936,10092,13
3936,10095,13
3936,10108,12
3936,10134,13
3936,10247,10
3936,10254,13
3936,10292,13
3936,10319,14
3936,10337,11
3936,10557,12
3936,10907,13
3936,11063,12
3936,11146,12
3936,11395,14
3936,11422,12
3936,11585,14
3936,11807,13
3936,11808,13
3936,12324,12
3936,12355,13
3936,12536,15
3936,12543,15
3936,13050,11
3936,13271,13
3936,13374,13
3936,13467,14
3936,13747,13
3936,13908,13
3936,13947,11
3936,14219,14
3936,14285,14
3936,14454,13
3936,14560,11
3936,14561,12
3936,15064,11
3936,15507,13
3936,15839,13
3936,15874,14
3936,16369,13
3936,16585,12
3936,16602,12
3936,16637,11
3936,16872,12
3936,17586,11
3936,18530,12
3936,18881,12
3936,18977,14
3936,20565,12
3936,20696,13
3936,21043,12
3936,21071,14
3936,21331,12
3936,21332,12
3936,22368,13
3936,22993,12
3936,23247,13
3936,23495,13
3936,23526,13
3936,23721,13
3936,23784,13
3936,25315,14
3936,25529,11
3936,25737,13
3936,25934,13
3936,26304,13
3936,26332,12
3936,27892,14
3936,28162,11
3936,28328,13
3936,28367,13
3936,28512,11
3936,28571,11
3936,28596,13
3936,29522,13
3936,29789,12
3936,30002,12
3936,30013,12
3936,30026,12
3936,30615,14
3936,30808,12
3936,30972,11
3936,31136,11
3936,31897,12
3936,32303,12
3936,32872,13
3936,33168,11
3936,33688,11
3936,33689,11
3936,34144,13
3936,34216,13
3936,34222,13
3936,34223,13
3936,34264,13
3936,34412,13
3936,34632,11
3936,34728,11
3936,34873,11
3936,34936,13
3936,35215,11
3936,35269,13
3936,35383,10
3936,36522,12
3936,36598,12
3936,36652,9
3936,36658,11
3936,37146,11
3936,37506,12
3936,38309,10
3936,38310,14
3936,38434,12
3936,38963,12
3936,38969,11
3936,39372,12
3936,39373,12
3936,39961,12
3936,39968,13
3936,40198,11
3936,40403,11
3936,40757,11
3936,42363,14
3936,6,14
3936,65,13
3936,68,12
3936,642,14
3936,830,13
3936,986,11
3936,990,12
3936,1029,15
3936,1033,12
3936,1074,11
3936,1079,12
3936,1888,12
3936,2355,12
3936,2547,12
3936,2590,12
3936,2592,13
3936,2790,11
3936,2817,12
3936,2966,12
3936,3009,11
3936,3323,12
3936,3577,14
3936,3700,12
3936,4335,12
3936,4797,12
3936,5320,13
3936,5670,13
3936,6004,12
3936,6080,12
3936,6484,12
3936,6998,13
3936,7766,12
3936,8913,13
3936,9102,12
3936,9275,12
3936,9344,13
3936,9366,12
3936,10303,12
3936,11423,12
3936,12261,12
3936,13238,13
3936,14314,12
3936,15223,13
3936,19748,11
3936,20680,12
3936,21828,12
3936,23509,14
3936,23532,13
3936,24933,11
3936,27325,13
3936,31025,12
3936,31112,13
3936,32362,13
3936,34844,12
3936,35343,11
3936,37632,11
3936,41087,12
4329,4329,0
4329,6496,6
4329,10567,5
4329,11015,6
4329,11215,7
4329,18104,7
4329,19439,6
4329,30,7
4329,170,5
4329,245,5
4329,1540,7
4329,6389,7
